playerFirstName,playerLastName,playerId,age,seasonId,shoots,playerPositionCode,playerTeamsPlayedFor,gamesPlayed,goals,assists,shots,plusMinus,penaltyMinutes,timeOnIcePerGame,shiftsPerGame,
Frans,Nielsen,8470144,32.1342465753,20152016,L,C,NYI,81,24.369421072,38.9910737152,181,1,12,1063.1975,24.0987,
Chris,Thorburn,8469501,33.0273972603,20152016,R,R,WPG,82,7.3108263216,7.3108263216,70,-1,81,607.2804,15.7073,
Ron,Hainsey,8468493,35.2219178082,20152016,L,D,CAR,81,6.092355268,17.0585947504,131,-13,37,1339.4814,27.8271,
Adam,Pelech,8476917,21.8164383562,20152016,L,D,NYI,9,0.0,2.4369421072,8,-1,0,1054.7777,21.1111,
Gustav,Olofsson,8477467,21.5232876712,20152016,L,D,MIN,2,0.0,0.0,1,0,0,551.5,13.5,
Chris,Summers,8473589,28.3479452055,20152016,L,D,NYR,3,0.0,0.0,5,-2,4,923.3333,25.3333,
Harry,Zolnierczyk,8476158,28.7780821918,20152016,L,C,ANA,1,0.0,0.0,1,-1,0,528.0,14.0,
Brandon,Dubinsky,8471273,30.1205479452,20152016,L,C,CBJ,75,20.7140079112,37.7726026616,158,-16,71,1125.7866,24.44,
Brendan,Woods,8476944,23.997260274,20152016,L,L,CAR,5,0.0,0.0,5,0,7,522.4,12.8,
Adam,Lowry,8476392,23.2,20152016,L,C,WPG,74,8.5292973752,12.184710536,73,-9,53,841.1081,20.3108,
Cody,Bass,8471760,29.4273972603,20152016,R,C,NSH,17,0.0,0.0,11,-1,17,459.7647,12.4705,
Shayne,Gostisbehere,8476906,23.1397260274,20152016,L,D,PHI,64,20.7140079112,35.3356605544,152,8,24,1205.4218,24.4375,
Devin,Shore,8476913,21.8931506849,20152016,L,C,DAL,3,0.0,0.0,1,2,0,727.0,16.6666,
Aaron,Ness,8474604,26.0657534247,20152016,L,D,WSH,8,0.0,2.4369421072,8,4,2,743.25,17.5,
Vojtech,Mozik,8478584,23.4547945205,20152016,R,D,NJD,7,0.0,0.0,6,0,4,794.4285,19.4285,
Matt,Dumba,8476856,21.8767123288,20152016,R,D,MIN,81,12.184710536,19.4955368576,152,1,38,1010.432,21.6666,
Jonas,Brodin,8476463,22.9123287671,20152016,L,D,MIN,68,2.4369421072,6.092355268,58,-5,18,1225.1617,26.3529,
Evgeny,Medvedev,8478563,33.7945205479,20152016,L,D,PHI,45,4.8738842144,9.7477684288,71,5,34,1129.7111,24.7111,
Anthony,Bitetto,8475868,25.9068493151,20152016,L,D,NSH,28,1.2184710536,6.092355268,19,0,19,728.0357,16.8571,
Jimmy,Hayes,8474625,26.5534246575,20152016,R,R,BOS,75,15.8401236968,19.4955368576,127,-12,60,829.5866,18.0,
Jakub,Nakladal,8478562,28.4493150685,20152016,R,D,CGY,27,2.4369421072,3.6554131608,42,-5,6,851.4074,18.7407,
Paul,Stastny,8471669,30.4575342466,20152016,L,C,STL,64,12.184710536,47.5203710904,103,3,26,1149.0937,26.7812,
Viktor,Stalberg,8473537,30.4,20152016,L,L,NYR,75,10.9662394824,13.4031815896,125,6,22,732.1866,18.8666,
Matt,Bartkowski,8474749,28.0191780822,20152016,L,D,VAN,80,7.3108263216,14.6216526432,85,-19,50,1117.15,25.4125,
Andrej,Sustr,8477205,25.5315068493,20152016,R,D,TBL,77,4.8738842144,20.7140079112,65,-2,30,1010.1818,21.4155,
Antoine,Roussel,8474849,26.5534246575,20152016,L,L,DAL,80,15.8401236968,19.4955368576,111,11,123,831.425,21.1875,
Jeremy,Welsh,8476819,28.1150684932,20152016,L,C,STL,2,0.0,0.0,0,0,2,498.5,13.0,
Petteri,Lindbohm,8476989,22.7123287671,20152016,L,D,STL,10,0.0,0.0,9,-4,7,827.3,18.4,
Andrew,Copp,8477429,21.9232876712,20152016,L,C,WPG,77,8.5292973752,7.3108263216,54,8,6,480.1948,12.0519,
Clarke,MacArthur,8470667,31.1835616438,20152016,L,L,OTT,4,0.0,0.0,4,-1,0,651.5,15.0,
Zach,Hyman,8475786,24.002739726,20152016,R,C,TOR,16,4.8738842144,2.4369421072,37,0,18,941.1875,22.5,
Scott,Wilson,8476293,24.1287671233,20152016,L,L,PIT,24,6.092355268,1.2184710536,39,0,12,641.125,14.6666,
Ryan,Getzlaf,8470612,31.0904109589,20152016,R,C,ANA,77,15.8401236968,60.92355268,178,14,55,1170.3506,24.5324,
Michael,Grabner,8473546,28.6849315068,20152016,L,R,TOR,80,10.9662394824,10.9662394824,116,-4,12,868.15,22.7375,
Milan,Lucic,8473473,28.0109589041,20152016,L,L,LAK,81,24.369421072,42.646486876,124,26,79,1034.2222,21.1728,
Brian,Flynn,8476808,27.8767123288,20152016,R,C,MTL,56,4.8738842144,7.3108263216,73,-3,6,703.9821,19.9107,
Jakob,Silfverberg,8475164,25.6602739726,20152016,R,R,ANA,82,24.369421072,23.1509500184,215,8,32,1018.4634,24.1097,
Ben,Street,8476043,29.3260273973,20152016,L,C,COL,7,0.0,0.0,8,-1,4,440.7142,12.4285,
Rasmus,Ristolainen,8477499,21.6191780822,20152016,R,D,BUF,82,10.9662394824,38.9910737152,202,-21,33,1516.8414,31.378,
Nick,Shore,8476406,23.704109589,20152016,R,C,LAK,68,3.6554131608,8.5292973752,90,-10,32,744.3676,18.2647,
Chase,De Leo,8478029,20.6246575342,20152016,L,C,WPG,2,0.0,0.0,2,1,0,565.0,12.5,
Andrew,Ference,8466333,37.2438356164,20152016,L,D,EDM,6,0.0,0.0,4,-4,6,783.5,18.5,
Mark,Barberio,8474717,26.2191780822,20152016,L,D,MTL,30,2.4369421072,9.7477684288,32,0,6,899.8666,19.3333,
Brett,Kulak,8476967,22.4246575342,20152016,L,D,CGY,8,0.0,0.0,9,-2,0,740.75,18.25,
Mattias,Ekholm,8475218,26.0493150685,20152016,L,D,NSH,82,9.7477684288,32.8987184472,114,14,44,1214.5,25.878,
Phil,Varone,8475321,25.5178082192,20152016,L,C,BUF|OTT,6,1.2184710536,2.4369421072,2,2,2,510.5,13.3333,
Henrik,Zetterberg,8468083,35.6767123288,20152016,L,L,DET,82,15.8401236968,45.0834289832,214,-15,24,1164.6219,24.0731,
Lee,Stempniak,8470740,33.3534246575,20152016,R,R,NJD|BOS,82,23.1509500184,38.9910737152,146,4,38,1076.6219,23.5,
Andrew,Desjardins,8471956,29.8767123288,20152016,L,L,CHI,77,9.7477684288,6.092355268,96,-8,30,802.922,19.6623,
Erik,Gudbranson,8475790,24.4246575342,20152016,R,D,FLA,64,2.4369421072,8.5292973752,73,3,49,1206.75,23.25,
Mike,Richards,8470617,31.3315068493,20152016,L,C,WSH,39,2.4369421072,3.6554131608,46,-2,8,730.5128,17.3846,
Niklas,Hjalmarsson,8471769,29.0164383562,20152016,L,D,CHI,81,2.4369421072,26.8063631792,77,13,32,1342.6913,30.753,
Patrik,Elias,8460542,40.1698630137,20152016,L,C,NJD,16,2.4369421072,7.3108263216,21,5,10,926.1875,21.25,
J.T.,Miller,8476468,23.2410958904,20152016,L,C,NYR,82,26.8063631792,25.5878921256,135,10,46,902.0853,20.4268,
Jason,Chimera,8466251,37.1178082192,20152016,L,L,WSH,82,24.369421072,24.369421072,165,0,22,843.0365,19.6829,
Frank,Corrado,8476302,23.2082191781,20152016,R,D,TOR,39,1.2184710536,6.092355268,46,-12,26,867.2307,21.3589,
Vladislav,Namestnikov,8476480,23.5479452055,20152016,L,C,TBL,80,17.0585947504,25.5878921256,106,17,45,846.95,17.4125,
Benoit,Pouliot,8471678,29.701369863,20152016,L,L,EDM,55,17.0585947504,26.8063631792,109,-6,30,962.9636,22.7454,
Kevin,Porter,8471331,30.2520547945,20152016,L,C,PIT,41,0.0,3.6554131608,34,-2,0,679.1463,16.2439,
Nick,Holden,8474207,29.0767123288,20152016,L,D,COL,82,7.3108263216,19.4955368576,98,-1,24,1312.8292,28.1951,
Pascal,Dupuis,8466393,37.1863013699,20152016,L,R,PIT,18,2.4369421072,2.4369421072,28,-1,12,905.8333,21.8333,
R.J.,Umberger,8469469,34.1123287671,20152016,L,C,PHI,39,2.4369421072,10.9662394824,48,1,15,609.5128,14.9487,
Michael,Cammalleri,8469500,34.0136986301,20152016,L,L,NJD,42,17.0585947504,29.2433052864,101,15,18,1156.738,23.5,
Nikita,Kucherov,8476453,22.9808219178,20152016,L,R,TBL,77,36.554131608,43.8649579296,209,9,30,1092.7402,20.8701,
Teuvo,Teravainen,8476882,21.7452054795,20152016,L,C,CHI,78,15.8401236968,26.8063631792,136,-2,20,920.6923,21.3846,
Blake,Comeau,8471260,30.3123287671,20152016,R,L,COL,81,14.6216526432,29.2433052864,142,-9,58,1057.6296,22.7901,
Kyle,Turris,8474068,26.8246575342,20152016,R,C,OTT,57,15.8401236968,20.7140079112,122,-15,32,1182.2807,22.9473,
Steve,Ott,8468505,33.8164383562,20152016,L,C,STL,21,0.0,2.4369421072,21,-3,34,655.0952,17.1904,
Patrick,Sharp,8469544,34.4602739726,20152016,R,L,DAL,76,24.369421072,42.646486876,226,-3,27,1057.0657,22.9473,
Stephen,Johns,8475730,24.1452054795,20152016,R,D,DAL,14,1.2184710536,2.4369421072,13,-6,6,1069.7857,23.3571,
Simon,Despres,8475155,24.8739726027,20152016,L,D,ANA,32,0.0,4.8738842144,32,2,8,1177.6562,24.2187,
Paul,Martin,8468542,35.2739726027,20152016,L,D,SJS,78,3.6554131608,20.7140079112,49,13,22,1243.6666,24.9358,
Radek,Faksa,8476889,22.4164383562,20152016,L,C,DAL,45,6.092355268,8.5292973752,67,9,16,741.2222,18.5333,
Hunter,Shinkaruk,8477445,21.6575342466,20152016,L,C,VAN|CGY,8,2.4369421072,1.2184710536,12,-4,2,897.875,19.5,
Mark,Stone,8475913,24.0767123288,20152016,R,R,OTT,75,28.0248342328,46.3019000368,151,-4,38,1206.8133,23.8533,
Xavier,Ouellet,8476443,22.8657534247,20152016,L,D,DET,5,0.0,1.2184710536,4,-2,2,974.6,22.4,
Teddy,Purcell,8473962,30.7589041096,20152016,R,R,EDM|FLA,76,17.0585947504,35.3356605544,149,-11,12,1009.7894,22.3157,
Willie,Mitchell,8465185,39.1424657534,20152016,L,D,FLA,46,1.2184710536,7.3108263216,33,-2,18,1195.5217,23.7608,
Noah,Hanifin,8478396,19.3698630137,20152016,L,D,CAR,79,4.8738842144,21.9324789648,122,-14,22,1074.2405,22.3924,
Erik,Condra,8473588,29.8493150685,20152016,R,R,TBL,54,7.3108263216,6.092355268,58,-4,34,642.4074,14.8518,
Justin,Abdelkader,8471716,29.2931506849,20152016,L,L,DET,82,23.1509500184,28.0248342328,155,-16,120,1106.1341,24.3536,
Michael,Keranen,8477923,26.4328767123,20152016,L,L,MIN,1,0.0,0.0,0,-1,0,369.0,8.0,
Johnny,Gaudreau,8476346,22.8246575342,20152016,L,L,CGY,79,36.554131608,58.4866105728,217,4,20,1195.8354,24.9367,
Joseph,Blandisi,8477010,21.895890411,20152016,L,L,NJD,41,6.092355268,14.6216526432,43,-14,34,936.1463,19.2682,
Ian,Cole,8474013,27.301369863,20152016,L,D,PIT,70,0.0,14.6216526432,72,-3,59,1034.3428,23.4142,
Joel,Armia,8476469,23.0273972603,20152016,R,R,WPG,43,4.8738842144,7.3108263216,52,2,12,729.6744,16.8837,
Bobby,Farnham,8476769,27.3863013699,20152016,L,L,PIT|NJD,53,9.7477684288,2.4369421072,50,-2,97,558.7924,13.283,
Cody,Goloubef,8474597,26.5287671233,20152016,R,D,CBJ,43,1.2184710536,8.5292973752,40,-3,20,907.6046,20.0,
Tanner,Glass,8470854,32.5369863014,20152016,L,L,NYR,57,4.8738842144,3.6554131608,49,-3,66,617.1578,16.2105,
Vernon,Fiddler,8469759,36.095890411,20152016,L,C,DAL,82,14.6216526432,12.184710536,98,5,31,698.4146,18.378,
Alex,Biega,8473415,28.1863013699,20152016,R,D,VAN,51,0.0,8.5292973752,61,-11,22,1005.8039,24.1568,
Mark,Scheifele,8476460,23.2383561644,20152016,R,C,WPG,71,35.3356605544,38.9910737152,194,16,48,1112.9295,23.1126,
Michal,Rozsival,8465058,37.7780821918,20152016,R,D,CHI,51,1.2184710536,14.6216526432,41,3,33,969.6274,21.4901,
Matt,Halischuk,8474094,28.0273972603,20152016,R,R,WPG,30,0.0,3.6554131608,39,1,4,567.1333,14.4,
Roman,Josi,8474600,26.0273972603,20152016,L,D,NSH,81,17.0585947504,57.2681395192,198,-3,43,1529.0493,29.8518,
Valeri,Nichushkin,8477501,21.2684931507,20152016,L,R,DAL,79,10.9662394824,24.369421072,139,2,12,835.8987,19.1265,
Connor,Brown,8477015,22.402739726,20152016,R,R,TOR,7,1.2184710536,6.092355268,11,-2,0,898.2857,20.1428,
Antoine,Vermette,8468535,33.898630137,20152016,L,C,ARI,76,20.7140079112,25.5878921256,123,-14,93,998.4605,22.7763,
Gregory,Campbell,8470169,32.4876712329,20152016,L,C,CBJ,82,3.6554131608,9.7477684288,58,-6,78,633.9756,15.317,
Zach,Bogosian,8474567,25.9068493151,20152016,R,D,BUF,64,8.5292973752,20.7140079112,121,-11,68,1340.8593,28.1875,
Taylor,Fedun,8476166,28.0191780822,20152016,R,D,VAN,1,0.0,1.2184710536,0,1,0,1128.0,23.0,
Chris,Kelly,8467967,35.5863013699,20152016,L,C,BOS,11,2.4369421072,0.0,8,3,0,785.1818,19.1818,
Dalton,Prout,8474774,26.2465753425,20152016,R,D,CBJ,64,3.6554131608,7.3108263216,69,-6,102,970.3593,21.7187,
Sami,Vatanen,8475222,25.0219178082,20152016,R,D,ANA,71,10.9662394824,35.3356605544,140,8,20,1278.8309,26.2394,
Mathieu,Perreault,8473618,28.4328767123,20152016,L,C,WPG,71,10.9662394824,38.9910737152,133,-11,36,992.9436,21.0563,
Patrick,Marleau,8466139,36.7452054795,20152016,L,L,SJS,82,30.46177634,28.0248342328,216,-22,10,1141.7073,24.4268,
Kevin,Shattenkirk,8474031,27.3643835616,20152016,R,D,STL,72,17.0585947504,36.554131608,180,-14,51,1345.3333,28.3472,
Patrik,Nemeth,8475747,24.3369863014,20152016,L,D,DAL,38,0.0,9.7477684288,36,-1,14,938.421,21.921,
John,McCarthy,8473562,29.8410958904,20152016,L,C,SJS,1,0.0,0.0,0,0,0,425.0,12.0,
Ales,Hemsky,8469466,32.8328767123,20152016,R,R,DAL,75,15.8401236968,31.6802473936,155,3,20,786.2533,19.5733,
Nikita,Nikitin,8471348,29.9890410959,20152016,L,D,EDM,11,0.0,1.2184710536,12,-5,8,888.1818,20.4545,
Curtis,Lazar,8477508,21.3506849315,20152016,R,R,OTT,76,7.3108263216,17.0585947504,78,-1,18,831.5263,19.4605,
Mark,Borowiecki,8474697,26.9150684932,20152016,L,D,OTT,63,1.2184710536,1.2184710536,27,-4,107,877.619,20.8412,
Scott,Harrington,8476449,23.2520547945,20152016,L,D,TOR,15,0.0,1.2184710536,9,0,4,785.6666,20.1333,
Tyler,Kennedy,8471311,29.9095890411,20152016,R,C,NJD,50,3.6554131608,15.8401236968,72,-14,14,805.5,18.18,
Jacob,Josefson,8475185,25.2767123288,20152016,L,C,NJD,58,4.8738842144,12.184710536,86,-21,20,931.3275,22.3793,
Jay,Beagle,8474291,30.6547945205,20152016,R,R,WSH,57,9.7477684288,10.9662394824,74,0,24,840.9649,19.6842,
Andrej,Sekera,8471284,30.0109589041,20152016,L,D,EDM,81,7.3108263216,29.2433052864,155,-15,12,1310.3209,28.2839,
Elias,Lindholm,8477496,21.5205479452,20152016,R,C,CAR,82,13.4031815896,34.1171895008,176,-23,24,1086.6829,24.4512,
Kevin,Bieksa,8469598,34.9917808219,20152016,R,D,ANA,71,4.8738842144,13.4031815896,109,-7,99,1260.6478,25.3521,
Luke,Witkowski,8474722,26.1589041096,20152016,R,D,TBL,4,0.0,0.0,1,0,4,427.75,10.0,
Nate,Schmidt,8477220,24.904109589,20152016,L,D,WSH,72,2.4369421072,17.0585947504,80,12,16,1084.1805,23.4166,
Shawn,Horcoff,8467423,37.7397260274,20152016,L,C,ANA,59,7.3108263216,10.9662394824,73,1,34,797.2203,19.8305,
Damon,Severson,8476923,21.8410958904,20152016,R,D,NJD,72,1.2184710536,24.369421072,94,-8,32,1089.8888,23.0972,
Dale,Weise,8474668,27.8493150685,20152016,R,R,MTL|CHI,71,17.0585947504,15.8401236968,136,4,24,804.8873,19.8028,
Matt,Niskanen,8471702,29.5150684932,20152016,R,D,WSH,82,6.092355268,32.8987184472,150,10,38,1479.6951,28.7073,
John,Scott,8473722,33.7123287671,20152016,L,L,ARI|MTL,12,0.0,1.2184710536,6,-1,27,391.6666,10.5,
Jussi,Jokinen,8469638,33.2,20152016,L,L,FLA,81,21.9324789648,51.1757842512,153,25,42,1097.4814,23.6666,
John-Michael,Liles,8468639,35.5479452055,20152016,L,D,CAR|BOS,81,7.3108263216,18.277065804,111,-10,18,1218.2222,26.5679,
Dylan,Larkin,8477946,19.8602739726,20152016,L,C,DET,80,28.0248342328,26.8063631792,221,11,34,992.65,21.9375,
Brooks,Laich,8469639,32.9726027397,20152016,L,C,WSH|TOR,81,2.4369421072,14.6216526432,101,-13,18,686.0987,16.6666,
Nathan,MacKinnon,8477492,20.7726027397,20152016,R,C,COL,72,25.5878921256,37.7726026616,245,-4,20,1131.9583,23.5555,
Chris,Brown,8475161,25.3506849315,20152016,R,R,WSH,1,0.0,0.0,1,0,0,461.0,11.0,
Matt,Taormina,8475060,29.6438356164,20152016,L,D,TBL,3,0.0,0.0,2,0,0,835.6666,20.3333,
Andrew,Ladd,8471217,30.498630137,20152016,L,L,WPG|CHI,78,30.46177634,25.5878921256,181,-13,45,1134.8589,25.0384,
Joel,Ward,8468208,35.5287671233,20152016,R,R,SJS,79,25.5878921256,26.8063631792,138,-15,28,1018.3797,23.1772,
Calvin,de Haan,8475177,25.0904109589,20152016,L,D,NYI,72,2.4369421072,17.0585947504,102,3,20,1237.9722,23.8194,
Alexei,Emelin,8471296,30.1315068493,20152016,L,D,MTL,72,0.0,14.6216526432,71,-7,71,1229.875,25.7361,
Dylan,DeMelo,8476331,23.1095890411,20152016,R,D,SJS,45,2.4369421072,2.4369421072,42,0,14,817.0888,18.4444,
Jacob,Trouba,8476885,22.2849315068,20152016,R,D,WPG,81,7.3108263216,18.277065804,133,10,62,1323.9876,26.5802,
Jeff,Petry,8473507,28.5068493151,20152016,R,D,MTL,51,6.092355268,13.4031815896,98,-6,16,1281.3725,26.8627,
Alexander,Edler,8471303,30.1424657534,20152016,L,D,VAN,52,7.3108263216,17.0585947504,111,-8,46,1467.1538,30.75,
Matthew,Carle,8470640,31.7123287671,20152016,L,D,TBL,64,2.4369421072,8.5292973752,54,4,26,1006.7812,21.7656,
Turner,Elson,8476505,23.7397260274,20152016,L,L,CGY,1,0.0,1.2184710536,0,1,0,894.0,20.0,
Cody,Ceci,8476879,22.4684931507,20152016,R,D,OTT,75,12.184710536,19.4955368576,116,9,18,1158.0133,24.4133,
Phillip,Danault,8476479,23.2904109589,20152016,L,L,CHI|MTL,51,4.8738842144,7.3108263216,72,-5,14,765.4313,19.3333,
Griffin,Reinhart,8476852,22.3753424658,20152016,L,D,EDM,29,0.0,1.2184710536,24,-6,20,1084.4827,24.3448,
Kyle,Rau,8476415,23.6273972603,20152016,L,C,FLA,9,0.0,0.0,15,-1,2,755.4444,17.5555,
Jamie,McGinn,8473465,27.8493150685,20152016,L,L,BUF|ANA,84,26.8063631792,20.7140079112,156,-7,33,857.5595,18.3928,
Josh,Archibald,8476326,23.6767123288,20152016,R,R,PIT,1,0.0,0.0,0,0,0,302.0,8.0,
Marian,Gaborik,8468483,34.3260273973,20152016,L,R,LAK,54,14.6216526432,12.184710536,142,-6,20,896.6666,19.4074,
Tyler,Gaudet,8477715,23.1835616438,20152016,L,C,ARI,14,1.2184710536,2.4369421072,6,-2,0,636.0,13.7142,
Cal,Clutterbuck,8473504,28.5643835616,20152016,R,R,NYI,77,18.277065804,9.7477684288,80,7,22,714.961,19.1298,
Nick,Leddy,8475181,25.2273972603,20152016,L,D,NYI,81,6.092355268,42.646486876,121,-9,25,1357.1481,24.4567,
Andre,Burakovsky,8477444,21.3315068493,20152016,L,L,WSH,79,20.7140079112,25.5878921256,126,4,12,781.4683,16.3544,
Brett,Pesce,8477488,21.5671232877,20152016,R,D,CAR,69,4.8738842144,14.6216526432,85,-7,16,1126.0869,24.5652,
Taylor,Chorney,8471710,29.1260273973,20152016,L,D,WSH,55,1.2184710536,6.092355268,28,8,21,791.4545,18.3272,
Connor,Murphy,8476473,23.2082191781,20152016,R,D,ARI,78,7.3108263216,13.4031815896,101,5,48,1230.5769,28.923,
Jonathan,Marchessault,8476539,25.4547945205,20152016,R,C,TBL,45,8.5292973752,13.4031815896,81,-10,17,725.3555,15.4222,
Mattias,Janmark,8477406,23.504109589,20152016,L,C,DAL,73,18.277065804,17.0585947504,108,12,16,850.3698,19.6849,
Matt,Read,8476177,29.9945205479,20152016,R,R,PHI,79,13.4031815896,18.277065804,127,-5,27,915.1898,21.0506,
Adam,Clendening,8476431,23.6219178082,20152016,R,D,PIT|EDM,29,1.2184710536,7.3108263216,43,6,20,887.7586,19.7931,
Boone,Jenner,8476432,22.9863013699,20152016,L,C,CBJ,82,36.554131608,23.1509500184,225,-15,77,984.5487,21.1707,
Wayne,Simmonds,8474190,27.7917808219,20152016,R,R,PHI,81,38.9910737152,34.1171895008,229,-7,147,1034.0493,22.6049,
Olli,Maatta,8476874,21.8,20152016,L,D,PIT,67,7.3108263216,15.8401236968,95,27,22,1197.6119,27.3283,
David,Perron,8474102,28.0383561644,20152016,R,L,PIT|ANA,71,14.6216526432,29.2433052864,147,-1,62,912.7605,21.507,
Matt,Irwin,8475625,28.5342465753,20152016,L,D,BOS,2,0.0,0.0,3,-5,0,896.0,21.5,
Brayden,McNabb,8475188,25.3863013699,20152016,L,D,LAK,81,2.4369421072,14.6216526432,91,11,92,1128.9012,26.0617,
Riley,Nash,8474062,27.0904109589,20152016,R,C,CAR,64,10.9662394824,15.8401236968,76,-5,18,777.375,17.9687,
Jared,Boll,8471766,30.0821917808,20152016,R,R,CBJ,30,1.2184710536,2.4369421072,11,-3,61,399.0,10.7,
Cody,Franson,8471742,28.8438356164,20152016,R,D,BUF,59,4.8738842144,15.8401236968,92,-5,26,1010.2372,23.9661,
Jayson,Megna,8477126,26.3561643836,20152016,R,C,NYR,6,1.2184710536,1.2184710536,9,-1,2,734.8333,17.8333,
Morgan,Rielly,8476853,22.2547945205,20152016,L,D,TOR,82,10.9662394824,32.8987184472,167,-17,28,1393.6219,30.4024,
Zach,Parise,8470610,31.8739726027,20152016,L,L,MIN,70,30.46177634,34.1171895008,234,-3,36,1157.5142,23.2571,
Alex,Killorn,8473986,26.7397260274,20152016,L,C,TBL,81,17.0585947504,31.6802473936,154,14,44,1007.716,20.5185,
Kevin,Hayes,8475763,24.0904109589,20152016,L,R,NYR,79,17.0585947504,26.8063631792,133,4,30,819.7721,18.8734,
Kevan,Miller,8476191,28.5726027397,20152016,R,D,BOS,71,6.092355268,15.8401236968,64,15,53,1143.5211,26.0422,
Jesper,Fast,8475855,24.5232876712,20152016,R,R,NYR,79,12.184710536,24.369421072,75,9,18,896.2911,21.9873,
Jordan,Eberle,8474586,26.0739726027,20152016,R,R,EDM,69,30.46177634,26.8063631792,173,-12,14,1071.3623,22.6086,
Christoph,Bertschy,8477006,22.1808219178,20152016,R,C,MIN,3,0.0,0.0,3,0,0,416.6666,10.6666,
Jordan,Nolan,8475325,26.9671232877,20152016,L,C,LAK,52,0.0,6.092355268,49,0,38,533.8269,12.8269,
Jason,Garrison,8474520,31.5780821918,20152016,L,D,TBL,72,6.092355268,7.3108263216,99,-4,18,1107.8194,23.6666,
Eric,Gelinas,8475199,25.0931506849,20152016,L,D,NJD|COL,40,1.2184710536,6.092355268,55,-6,16,830.075,18.675,
Ryan,Carter,8473646,32.8602739726,20152016,L,L,MIN,60,8.5292973752,6.092355268,62,-3,48,668.45,16.15,
Drew,Miller,8470778,32.3178082192,20152016,L,L,DET,28,1.2184710536,1.2184710536,27,-5,2,778.3571,18.8214,
Paul,Carey,8474008,27.7123287671,20152016,L,C,WSH,4,1.2184710536,0.0,5,0,0,598.25,12.25,
Eric,Fehr,8470611,30.7616438356,20152016,R,C,PIT,55,9.7477684288,7.3108263216,74,0,19,783.3454,20.5636,
Michael,Matheson,8476875,22.2821917808,20152016,L,D,FLA,3,0.0,0.0,4,1,2,1052.0,21.0,
David,Pastrnak,8477956,20.0410958904,20152016,R,R,BOS,51,18.277065804,13.4031815896,108,3,20,836.7058,18.5686,
Rocco,Grimaldi,8476428,23.3342465753,20152016,R,C,FLA,20,3.6554131608,2.4369421072,29,-4,2,711.9,15.15,
Nic,Dowd,8475343,26.0410958904,20152016,R,C,LAK,5,0.0,0.0,3,1,2,634.6,14.8,
Emile,Poirier,8477486,21.4876712329,20152016,L,L,CGY,2,0.0,0.0,3,-1,2,833.5,19.5,
Jacob,De La Rose,8477455,21.0575342466,20152016,L,L,MTL,22,0.0,1.2184710536,20,-6,6,746.0909,19.0,
Jake,Gardiner,8474581,25.9369863014,20152016,L,D,TOR,79,8.5292973752,29.2433052864,122,-15,32,1237.2531,27.6329,
Carl,Gunnarsson,8474125,29.5890410959,20152016,L,D,STL,72,3.6554131608,7.3108263216,51,7,31,1042.7777,25.0833,
Ben,Chiarot,8475279,25.0904109589,20152016,L,D,WPG,70,1.2184710536,10.9662394824,74,-9,43,867.4714,17.9857,
Luke,Gazdic,8473989,26.8794520548,20152016,L,L,EDM,29,1.2184710536,0.0,18,-6,24,371.862,9.7931,
Connor,Carrick,8476941,22.1589041096,20152016,R,D,WSH|TOR,19,2.4369421072,2.4369421072,21,-5,15,932.0,21.2631,
Phillip,Di Giuseppe,8476858,22.6684931507,20152016,L,L,CAR,41,8.5292973752,12.184710536,68,0,18,855.9756,19.2439,
Jack,Eichel,8478403,19.6136986301,20152016,R,C,BUF,81,29.2433052864,38.9910737152,238,-16,22,1147.2962,22.1728,
Colin,Miller,8476525,23.6136986301,20152016,R,D,BOS,42,3.6554131608,15.8401236968,59,0,39,947.6904,20.5952,
Greg,Pateryn,8474688,25.9753424658,20152016,R,D,MTL,38,1.2184710536,7.3108263216,32,-8,49,1004.921,21.921,
Filip,Forsberg,8476887,21.8246575342,20152016,R,L,NSH,82,40.2095447688,37.7726026616,247,1,47,1143.1585,24.9756,
Brandon,Pirri,8475204,25.1698630137,20152016,L,C,FLA|ANA,61,17.0585947504,18.277065804,128,-4,30,870.9836,18.1639,
Marc,Staal,8471686,29.4109589041,20152016,L,D,NYR,77,2.4369421072,15.8401236968,65,2,36,1180.7532,27.2987,
Mikhail,Grigorenko,8476888,22.0684931507,20152016,L,C,COL,74,7.3108263216,25.5878921256,84,2,8,796.0,17.0,
Reid,Boucher,8476423,22.7534246575,20152016,L,L,NJD,39,9.7477684288,13.4031815896,74,-13,6,856.2051,18.5384,
Nikita,Soshnikov,8478373,22.6547945205,20152016,L,R,TOR,11,2.4369421072,3.6554131608,33,-4,6,937.2727,22.3636,
Josh,Bailey,8474573,26.6904109589,20152016,L,R,NYI,81,14.6216526432,24.369421072,105,-7,22,950.9629,20.716,
Nathan,Beaulieu,8476470,23.5123287671,20152016,L,D,MTL,64,2.4369421072,20.7140079112,74,-6,55,1047.4218,22.0156,
Ryan,Ellis,8475176,25.4356164384,20152016,R,D,NSH,79,12.184710536,26.8063631792,152,13,35,1253.9113,25.6202,
Jiri,Sekac,8478137,24.0,20152016,L,L,ANA|CHI|ARI,39,1.2184710536,6.092355268,49,-5,16,699.923,15.5641,
Nikolay,Goldobin,8477958,20.6739726027,20152016,L,L,SJS,9,1.2184710536,1.2184710536,7,1,0,671.1111,15.5555,
