playerFirstName,playerLastName,playerId,age,seasonId,shoots,playerPositionCode,playerTeamsPlayedFor,gamesPlayed,goals,assists,shots,plusMinus,penaltyMinutes,timeOnIcePerGame,shiftsPerGame,
Karl,Alzner,8473991,27.597260274,20152016,L,D,WSH,82,4,17,75,14,26,1282.5,27.4146,
Jay,Beagle,8474291,30.5397260274,20152016,R,R,WSH,57,8,9,74,0,24,840.9649,19.6842,
Robby,Fabbri,8477952,20.2657534247,20152016,L,C,STL,72,18,19,114,-2,25,798.9027,19.0277,
Andrej,Sekera,8471284,29.895890411,20152016,L,D,EDM,81,6,24,155,-15,12,1310.3209,28.2839,
Martin,Havlat,8467899,35.0356164384,20152016,L,R,STL,2,1,0,3,0,0,653.5,16.0,
Elias,Lindholm,8477496,21.4054794521,20152016,R,C,CAR,82,11,28,176,-23,24,1086.6829,24.4512,
Nate,Thompson,8470775,31.5698630137,20152016,L,C,ANA,49,3,3,42,-1,47,695.5918,18.4489,
Tyler,Johnson,8474870,25.7534246575,20152016,R,C,TBL,69,14,24,167,4,20,1028.3623,20.5217,
Trevor,Carrick,8476953,21.8191780822,20152016,L,D,CAR,2,0,0,3,-1,0,999.5,22.0,
Tyler,Kennedy,8471311,29.7945205479,20152016,R,C,NJD,50,3,13,72,-14,14,805.5,18.18,
Damon,Severson,8476923,21.7260273973,20152016,R,D,NJD,72,1,20,94,-8,32,1089.8888,23.0972,
Dale,Weise,8474668,27.7342465753,20152016,R,R,MTL|CHI,71,14,13,136,4,24,804.8873,19.8028,
John,Scott,8473722,33.597260274,20152016,L,L,ARI|MTL,12,0,1,6,-1,27,391.6666,10.5,
John-Michael,Liles,8468639,35.4328767123,20152016,L,D,CAR|BOS,81,6,15,111,-10,18,1218.2222,26.5679,
Dylan,Larkin,8477946,19.7452054795,20152016,L,C,DET,80,23,22,221,11,34,992.65,21.9375,
Brooks,Laich,8469639,32.8575342466,20152016,L,C,WSH|TOR,81,2,12,101,-13,18,686.0987,16.6666,
Chris,Brown,8475161,25.2356164384,20152016,R,R,WSH,1,0,0,1,0,0,461.0,11.0,
Andrew,Ladd,8471217,30.3835616438,20152016,L,L,WPG|CHI,78,25,21,181,-13,45,1134.8589,25.0384,
Joel,Ward,8468208,35.4136986301,20152016,R,R,SJS,79,21,22,138,-15,28,1018.3797,23.1772,
Calvin,de Haan,8475177,24.9753424658,20152016,L,D,NYI,72,2,14,102,3,20,1237.9722,23.8194,
Alexei,Emelin,8471296,30.0164383562,20152016,L,D,MTL,72,0,12,71,-7,71,1229.875,25.7361,
Michael,Grabner,8473546,28.5698630137,20152016,L,R,TOR,80,9,9,116,-4,12,868.15,22.7375,
Pierre-Alexandre,Parenteau,8469707,33.1068493151,20152016,R,R,TOR,77,20,21,168,0,68,975.5324,22.4675,
Ryan,Nugent-Hopkins,8476454,23.0465753425,20152016,L,C,EDM,55,12,22,108,-9,18,1143.7454,24.2363,
Dylan,DeMelo,8476331,22.9945205479,20152016,R,D,SJS,45,2,2,42,0,14,817.0888,18.4444,
Jacob,Trouba,8476885,22.1698630137,20152016,R,D,WPG,81,6,15,133,10,62,1323.9876,26.5802,
Justin,Abdelkader,8471716,29.1780821918,20152016,L,L,DET,82,19,23,155,-16,120,1106.1341,24.3536,
Jeff,Petry,8473507,28.3917808219,20152016,R,D,MTL,51,5,11,98,-6,16,1281.3725,26.8627,
Alexander,Edler,8471303,30.0273972603,20152016,L,D,VAN,52,6,14,111,-8,46,1467.1538,30.75,
Cody,Ceci,8476879,22.3534246575,20152016,R,D,OTT,75,10,16,116,9,18,1158.0133,24.4133,
Simon,Despres,8475155,24.7589041096,20152016,L,D,ANA,32,0,4,32,2,8,1177.6562,24.2187,
Tye,McGinn,8475775,25.7534246575,20152016,L,L,TBL,2,0,0,1,0,0,512.5,12.0,
Matthew,Carle,8470640,31.597260274,20152016,L,D,TBL,64,2,7,54,4,26,1006.7812,21.7656,
Griffin,Reinhart,8476852,22.2602739726,20152016,L,D,EDM,29,0,1,24,-6,20,1084.4827,24.3448,
Tyler,Wotherspoon,8476452,23.1315068493,20152016,L,D,CGY,11,0,1,9,0,0,850.1818,19.0909,
Reid,Boucher,8476423,22.6383561644,20152016,L,L,NJD,39,8,11,74,-13,6,856.2051,18.5384,
Jamie,McGinn,8473465,27.7342465753,20152016,L,L,BUF|ANA,84,22,17,156,-7,33,857.5595,18.3928,
Josh,Archibald,8476326,23.5616438356,20152016,R,R,PIT,1,0,0,0,0,0,302.0,8.0,
Sean,Collins,8474744,27.3342465753,20152016,L,C,WSH,2,0,0,0,-1,2,511.5,12.0,
Max,Friberg,8476384,23.4383561644,20152016,R,R,ANA,5,0,0,1,-1,2,530.4,13.8,
Ryan,Stanton,8475598,26.7780821918,20152016,L,D,WSH,1,0,0,0,-1,2,521.0,19.0,
Cal,Clutterbuck,8473504,28.4493150685,20152016,R,R,NYI,77,15,8,80,7,22,714.961,19.1298,
Marian,Hossa,8466148,37.304109589,20152016,L,R,CHI,64,13,20,191,10,24,1035.6875,24.0937,
Andre,Burakovsky,8477444,21.2164383562,20152016,L,L,WSH,79,17,21,126,4,12,781.4683,16.3544,
Lars,Eller,8474189,26.9780821918,20152016,L,C,MTL,79,13,13,149,-13,28,915.4303,22.2278,
Marc,Staal,8471686,29.295890411,20152016,L,D,NYR,77,2,13,65,2,36,1180.7532,27.2987,
Brett,Pesce,8477488,21.4520547945,20152016,R,D,CAR,69,4,12,85,-7,16,1126.0869,24.5652,
Connor,Murphy,8476473,23.0931506849,20152016,R,D,ARI,78,6,11,101,5,48,1230.5769,28.923,
Jonathan,Marchessault,8476539,25.3397260274,20152016,R,C,TBL,45,7,11,81,-10,17,725.3555,15.4222,
William,Karlsson,8476448,23.304109589,20152016,L,C,CBJ,81,9,11,108,-9,6,868.1975,19.7283,
